wave,record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
post-refactor-20c,PR137-M0041,n/a,n/a,Exclave-dev,surface accountability,complete bounded donor surface group: app/src/main,bounded recursive surface group,evidence/accountability,context/accountability group,app/src/main/res/layout/layout_loading.xml,8c0a743ffa6343575d3f948ceced7fcf26bb384f2e35fe07d935b11d76fbdb7e,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains ui-or-product.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,GPL-3.0; no direct source reuse; independently rederive concepts/tests only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0042,n/a,n/a,Exclave-dev,surface accountability,complete bounded donor surface group: app/src/oss,bounded recursive surface group,evidence/accountability,context/accountability group,app/src/oss/play/contact-email.txt,65fb10b7d3c63f1f59a0e5ef76450723cf2c6edffb6a1bea131e6537a4777394,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains ui-or-product.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,GPL-3.0; no direct source reuse; independently rederive concepts/tests only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0043,n/a,n/a,Furious-main,surface accountability,complete bounded donor surface group: @root,bounded recursive surface group,evidence/accountability,context/accountability group,pyproject.toml,16f3da45469d0502caaad7e2bdbab58bb0fee2e4d0016c23964ebb76b3414d70,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains configuration.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,GPL-3.0; no direct source reuse; independently rederive concepts/tests only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0044,n/a,n/a,Furious-main,surface accountability,complete bounded donor surface group: @root,bounded recursive surface group,evidence/accountability,context/accountability group,README.md,20fb72ff87234bd8daf5c9bed4561951d7dbf3a46018b2fc2cdee0a0141b94a1,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains documentation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,GPL-3.0; no direct source reuse; independently rederive concepts/tests only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0045,n/a,n/a,Furious-main,surface accountability,complete bounded donor surface group: Furious/Data/hysteria,bounded recursive surface group,evidence/accountability,context/accountability group,Furious/Data/hysteria/bypass-Iran.acl,c44a3f13708e45526781d53ff8c15656fb25b94664ba7184f14da423d8a30252,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,GPL-3.0; no direct source reuse; independently rederive concepts/tests only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0046,n/a,n/a,Furious-main,surface accountability,complete bounded donor surface group: Furious/Data/xray,bounded recursive surface group,evidence/accountability,context/accountability group,Furious/Data/xray/geoip.dat,1b0c33f5e123fc3f21702f44002882dfb8b08499e4d34c7cba7050a7dc3fb383,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,GPL-3.0; no direct source reuse; independently rederive concepts/tests only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0047,n/a,n/a,Furious-main,surface accountability,complete bounded donor surface group: Furious/Frozenlib,bounded recursive surface group,evidence/accountability,context/accountability group,Furious/Frozenlib/AppResources.py,004038df8e441a5021543c185ad73f35d98ef1e4b9b51c10c93de99498958b2a,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains generated.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,GPL-3.0; no direct source reuse; independently rederive concepts/tests only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0048,n/a,n/a,Furious-main,surface accountability,complete bounded donor surface group: Icons/bootstrap,bounded recursive surface group,evidence/accountability,context/accountability group,Icons/bootstrap/0-circle-fill.svg,0a0a0a3edbc79324c44c156d30dcd7492850d362d79f2121fdad8adfe04f9350,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains generated.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,GPL-3.0; no direct source reuse; independently rederive concepts/tests only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0049,n/a,n/a,Furious-main,surface accountability,complete bounded donor surface group: Icons/bootstrap,bounded recursive surface group,evidence/accountability,context/accountability group,Icons/bootstrap/arrow-left-right.svg,1798b25ce6c59e3aad22aebfff67bc6acef9330c75af59d7b975c453c15653ed,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains generated.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,GPL-3.0; no direct source reuse; independently rederive concepts/tests only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0050,n/a,n/a,Furious-main,surface accountability,complete bounded donor surface group: Icons/bootstrap,bounded recursive surface group,evidence/accountability,context/accountability group,Icons/bootstrap/balloon.svg,9cdb70c0f733f341b9664b9af70ae46b4a8195f88c134381610d562747059a30,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains generated.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,GPL-3.0; no direct source reuse; independently rederive concepts/tests only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0051,n/a,n/a,Furious-main,surface accountability,complete bounded donor surface group: Icons/bootstrap,bounded recursive surface group,evidence/accountability,context/accountability group,Icons/bootstrap/box2-fill.svg,689162b2930ef279369edca917ed13894752eb5260199c6933ba2382698ab638,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains generated.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,GPL-3.0; no direct source reuse; independently rederive concepts/tests only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0052,n/a,n/a,Furious-main,surface accountability,complete bounded donor surface group: Icons/bootstrap,bounded recursive surface group,evidence/accountability,context/accountability group,Icons/bootstrap/calendar2-fill.svg,5b31d35dd8108086423ea1f1cfbe45439f3856b1010f3e8e30f9ba5af58820cd,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains generated.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,GPL-3.0; no direct source reuse; independently rederive concepts/tests only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0053,n/a,n/a,Furious-main,surface accountability,complete bounded donor surface group: Icons/bootstrap,bounded recursive surface group,evidence/accountability,context/accountability group,Icons/bootstrap/chat-left-text.svg,2126f0c184edfc8b2347ca320326272e6da3d44fba4a1f6420d20619d9fbdf66,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains generated.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,GPL-3.0; no direct source reuse; independently rederive concepts/tests only,low,n/a,high,reviewed
