donor,path,language,kind,symbol,line,visibility,module_id,module_disposition,high_signal,high_signal_keywords,needs_semantic_review,resolution,semantic_record_ids,resolved_disposition,rationale
Aether,aether/src/apifront.rs,rust,fn,fragments,58,internal,aether-owner-apifront,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM054.
Aether,aether/src/apifront.rs,rust,fn,configure,71,internal,aether-owner-apifront,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM054.
Aether,aether/src/apifront.rs,rust,struct,ApiRequest,122,public,aether-owner-apifront,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM054.
Aether,aether/src/apifront.rs,rust,struct,ApiResponse,131,public,aether-owner-apifront,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM054.
Aether,aether/src/apifront.rs,rust,fn,random_edge_address,137,public,aether-owner-apifront,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM054.
Aether,aether/src/apifront.rs,rust,fn,candidates,143,internal,aether-owner-apifront,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM054.
Aether,aether/src/apifront.rs,rust,fn,render_request,164,internal,aether-owner-apifront,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM054.
Aether,aether/src/apifront.rs,rust,fn,parse_response,187,internal,aether-owner-apifront,resolved-by-semantic-ledger,yes,parse,no,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM054.
Aether,aether/src/apifront.rs,rust,fn,dechunk,218,internal,aether-owner-apifront,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM054.
Aether,aether/src/apifront.rs,rust,fn,exchange,244,internal,aether-owner-apifront,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM054.
Aether,aether/src/apifront.rs,rust,fn,fetch,305,public,aether-owner-apifront,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM054.
Aether,aether/src/apifront.rs,rust,fn,every_random_edge_address_stays_inside_the_cloudflare_range,354,internal,aether-owner-apifront,resolved-by-semantic-ledger,yes,range,no,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM054.
Aether,aether/src/apifront.rs,rust,fn,the_request_carries_the_host_header_and_a_length,370,internal,aether-owner-apifront,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM054.
Aether,aether/src/apifront.rs,rust,fn,a_body_less_request_still_declares_a_zero_length,388,internal,aether-owner-apifront,resolved-by-semantic-ledger,yes,body,no,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM054.
Aether,aether/src/apifront.rs,rust,fn,a_plain_response_is_parsed,401,internal,aether-owner-apifront,resolved-by-semantic-ledger,yes,parse,no,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM054.
Aether,aether/src/apifront.rs,rust,fn,a_chunked_response_is_reassembled,409,internal,aether-owner-apifront,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM054.
Aether,aether/src/apifront.rs,rust,fn,a_rejection_status_is_reported_rather_than_hidden,417,internal,aether-owner-apifront,resolved-by-semantic-ledger,yes,status,no,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM054.
Aether,aether/src/apifront.rs,rust,fn,a_headless_response_is_an_error,425,internal,aether-owner-apifront,resolved-by-semantic-ledger,yes,error,no,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM054.
Aether,aether/src/apifront.rs,rust,fn,each_fingerprint_builds_a_usable_configuration,430,internal,aether-owner-apifront,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM054.
Aether,aether/src/apifront.rs,rust,fn,only_the_legacy_profile_splits_the_client_hello,441,internal,aether-owner-apifront,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM054.
Aether,aether/src/apifront.rs,rust,fn,every_fingerprint_reaches_the_live_edge,449,internal,aether-owner-apifront,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM054.
Aether,aether/src/cli.rs,rust,const,USAGE,3,internal,aether-owner-cli,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM089.
Aether,aether/src/cli.rs,rust,fn,parse_and_apply,98,public,aether-owner-cli,resolved-by-semantic-ledger,yes,parse,no,semantic-child,SEM089,superseded,Aether maps CLI flags into process environment; LumiNet already has Cobra/config owners and should not add environment-as-authority side effects.
Aether,aether/src/cli.rs,rust,fn,set,211,internal,aether-owner-cli,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM089.
Aether,aether/src/config.rs,rust,struct,PersistedIdentity,10,public,aether-owner-config,resolved-by-semantic-ledger,yes,persist,no,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM052.
Aether,aether/src/config.rs,rust,fn,from,34,internal,aether-owner-config,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM052.
Aether,aether/src/config.rs,rust,fn,decode_fixed,54,internal,aether-owner-config,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM052.
Aether,aether/src/config.rs,rust,fn,try_from,74,internal,aether-owner-config,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM052.
Aether,aether/src/config.rs,rust,fn,quarantine_path,102,internal,aether-owner-config,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM052.
Aether,aether/src/config.rs,rust,fn,quarantine,112,internal,aether-owner-config,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM052.
Aether,aether/src/config.rs,rust,fn,load,120,public,aether-owner-config,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM052.
Aether,aether/src/config.rs,rust,fn,write_private,156,internal,aether-owner-config,resolved-by-semantic-ledger,yes,private;write,no,semantic-child,SEM052,adapted,Donor uses owner-only temp file and sync before atomic rename; target keeps its schema/secret semantics and adopts durability/privacy.
Aether,aether/src/config.rs,rust,fn,save,206,public,aether-owner-config,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM052.
Aether,aether/src/config.rs,rust,fn,save_masque_creds,213,public,aether-owner-config,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM052.
Aether,aether/src/config.rs,rust,fn,scratch,241,internal,aether-owner-config,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM052.
Aether,aether/src/config.rs,rust,fn,sample,252,internal,aether-owner-config,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM052.
Aether,aether/src/config.rs,rust,fn,saves_and_loads_every_field_including_the_issue_time,271,internal,aether-owner-config,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM052.
Aether,aether/src/config.rs,rust,fn,the_secret_file_is_only_readable_by_its_owner,289,internal,aether-owner-config,resolved-by-semantic-ledger,yes,secret;read,no,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM052.
Aether,aether/src/config.rs,rust,fn,saving_leaves_no_temporary_file_behind,307,internal,aether-owner-config,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM052.
Aether,aether/src/config.rs,rust,fn,overwriting_an_existing_config_keeps_it_readable,324,internal,aether-owner-config,resolved-by-semantic-ledger,yes,read,no,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM052.
Aether,aether/src/config.rs,rust,fn,a_corrupt_config_is_reported_and_set_aside_instead_of_panicking,339,internal,aether-owner-config,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM052.
Aether,aether/src/config.rs,rust,fn,a_truncated_key_is_an_error_not_a_panic,359,internal,aether-owner-config,resolved-by-semantic-ledger,yes,error,no,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM052.
Aether,aether/src/config.rs,rust,fn,a_key_that_is_not_base64_is_an_error_not_a_panic,388,internal,aether-owner-config,resolved-by-semantic-ledger,yes,error,no,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM052.
Aether,aether/src/config.rs,rust,fn,a_missing_config_is_simply_absent,407,internal,aether-owner-config,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM052.
Aether,aether/src/config.rs,rust,fn,refreshing_the_masque_credentials_records_the_new_issue_time,414,internal,aether-owner-config,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM052.
Aether,aether/src/config.rs,rust,fn,refreshing_the_credentials_keeps_the_restrictive_permissions,430,internal,aether-owner-config,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM052.
Aether,aether/src/consts.rs,rust,const,API_URL,1,public,aether-owner-consts,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM090.
Aether,aether/src/consts.rs,rust,const,API_VERSION,2,public,aether-owner-consts,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM090.
Aether,aether/src/consts.rs,rust,const,CONNECT_SNI,4,public,aether-owner-consts,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM090.
Aether,aether/src/consts.rs,rust,const,L4_CONNECT_SNI,5,public,aether-owner-consts,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM090.
Aether,aether/src/consts.rs,rust,const,CONNECT_URI,6,public,aether-owner-consts,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM090.
Aether,aether/src/consts.rs,rust,const,ECH_PUBLIC_NAME,8,public,aether-owner-consts,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM090.
Aether,aether/src/consts.rs,rust,const,DEFAULT_MODEL,10,public,aether-owner-consts,resolved-by-semantic-ledger,no,n/a,n/a,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM090.
Aether,aether/src/consts.rs,rust,const,DEFAULT_LOCALE,11,public,aether-owner-consts,resolved-by-semantic-ledger,yes,local,no,module-inherited,n/a,resolved-by-semantic-ledger,Aether-owned runtime module; independently compared against LumiNet owner; resolved by SEM090.
