donor,path,language,kind,symbol,line,semantic_record_ids,resolution,rationale
ahmia-crawler-master,ahmia-crawler-master/ahmia/ahmia/middlewares.py,python,function,is_valid_response,72,S6-002,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
ahmia-crawler-master,ahmia-crawler-master/ahmia/ahmia/middlewares.py,python,function,__init__,81,S6-002,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
ahmia-crawler-master,ahmia-crawler-master/ahmia/ahmia/middlewares.py,python,function,from_crawler,86,S6-002,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
ahmia-crawler-master,ahmia-crawler-master/ahmia/ahmia/middlewares.py,python,function,process_request,89,S6-002,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
ahmia-crawler-master,ahmia-crawler-master/ahmia/ahmia/pipelines.py,python,class,CustomElasticSearchPipeline,12,S6-027,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
ahmia-crawler-master,ahmia-crawler-master/ahmia/ahmia/pipelines.py,python,function,__init__,18,S6-027,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
ahmia-crawler-master,ahmia-crawler-master/ahmia/ahmia/pipelines.py,python,function,process_item,24,S6-027,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
ahmia-crawler-master,ahmia-crawler-master/ahmia/ahmia/pipelines.py,python,function,index_item,31,S6-027,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
ahmia-crawler-master,ahmia-crawler-master/ahmia/ahmia/pipelines.py,python,function,send_items,75,S6-027,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
ahmia-crawler-master,ahmia-crawler-master/ahmia/ahmia/pipelines.py,python,function,close_spider,89,S6-027,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
ahmia-crawler-master,ahmia-crawler-master/ahmia/ahmia/spiders/onionspider.py,python,class,OnionSpider,18,S6-027,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
ahmia-crawler-master,ahmia-crawler-master/ahmia/ahmia/spiders/onionspider.py,python,function,__init__,22,S6-027,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
ahmia-crawler-master,ahmia-crawler-master/ahmia/ahmia/spiders/onionspider.py,python,function,binary_search,49,S6-027,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
ahmia-crawler-master,ahmia-crawler-master/ahmia/ahmia/spiders/onionspider.py,python,function,build_links,60,S6-027,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
ahmia-crawler-master,ahmia-crawler-master/ahmia/ahmia/spiders/onionspider.py,python,function,extract_urls_from_response,95,S6-003,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
ahmia-crawler-master,ahmia-crawler-master/ahmia/ahmia/spiders/onionspider.py,python,function,compute_pagerank,103,S6-027,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
ahmia-crawler-master,ahmia-crawler-master/ahmia/ahmia/spiders/onionspider.py,python,function,parse,115,S6-003,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
ahmia-crawler-master,ahmia-crawler-master/ahmia/ahmia/spiders/onionspider.py,python,function,on_idle,124,S6-027,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
ahmia-crawler-master,ahmia-crawler-master/ahmia/ahmia/spiders/onionspider.py,python,function,html2string,128,S6-003,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
ahmia-crawler-master,ahmia-crawler-master/ahmia/ahmia/spiders/onionspider.py,python,function,parse_item,134,S6-003,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,function,trackUsage,48,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,function,serveMaintenancePage,143,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,function,loadSysConfig,163,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,function,fetchCloudflareUsage,178,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,function,sendTelegramMessage,204,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,function,logActivity,268,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,function,handleLogs,281,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,function,handleAuth,297,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,function,handleConfigSync,327,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,function,handleTelegramWebhook,350,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,function,processTelemetryStream,506,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,function,startDataPipe,514,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,function,parseSensorData,535,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,function,generateHardwareId,606,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,function,getTransportParams,611,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,function,getCleanIps,615,S6-028,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,function,getAllProfiles,621,S6-028,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,function,buildSingleUri,645,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,function,buildUriProfile,655,S6-028,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,function,buildYamlProfile,678,S6-028,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,function,getDashboardUI,702,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,function,applyLang,1234,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
nahan-main,nahan-main/_worker.js,javascript,function,toggleLang,1244,S6-011,resolved-by-sixth-order-ledger,Symbol reviewed in its containing mechanism; mixed implementation files are narrowed to the independently meaningful sixth-order record above.
