donor,category,path,line,excerpt
3xui-telegram-bot-main,observability,utils/log_channel.py,9,"async def send_log(bot: Bot, text: str) -> None:"
3xui-telegram-bot-main,observability,utils/log_channel.py,10,if not cfg.log_channel_id:
3xui-telegram-bot-main,observability,utils/log_channel.py,13,"await bot.send_message(cfg.log_channel_id, text, parse_mode=""HTML"")"
3xui-telegram-bot-main,observability,utils/log_channel.py,15,"logger.error(""Log channel send failed: %s"", e)"
3xui-telegram-bot-main,observability,utils/log_channel.py,18,"async def log_new_user(bot: Bot, tg_id: int, username: str, full_name: str) -> None:"
3xui-telegram-bot-main,observability,utils/log_channel.py,19,"await send_log(bot,"
3xui-telegram-bot-main,scanning_diag,utils/states.py,1,"from aiogram.fsm.state import State, StatesGroup"
3xui-telegram-bot-main,mobile_ui,utils/states.py,12,service_name = State()
3xui-telegram-bot-main,mobile_ui,utils/states.py,23,class ServiceSt(StatesGroup):
3xui-telegram-bot-main,deployment_ops,utils/states.py,12,service_name = State()
3xui-telegram-bot-main,deployment_ops,utils/states.py,23,class ServiceSt(StatesGroup):
3xui-telegram-bot-main,proxy_tunnel,keyboards/__init__.py,91,def tutorial_os_kb() -> InlineKeyboardMarkup:
3xui-telegram-bot-main,proxy_tunnel,keyboards/__init__.py,93,"b.row(InlineKeyboardButton(text=""🤖 اندروید"", callback_data=""tutorial:android""))"
3xui-telegram-bot-main,proxy_tunnel,keyboards/__init__.py,94,"b.row(InlineKeyboardButton(text=""🍎 iOS / iPhone"", callback_data=""tutorial:ios""))"
3xui-telegram-bot-main,proxy_tunnel,keyboards/__init__.py,95,"b.row(InlineKeyboardButton(text=""🪟 ویندوز"", callback_data=""tutorial:windows""))"
3xui-telegram-bot-main,proxy_tunnel,keyboards/__init__.py,96,"b.row(InlineKeyboardButton(text=""🍏 مک"", callback_data=""tutorial:mac""))"
3xui-telegram-bot-main,scanning_diag,keyboards/__init__.py,1,from aiogram.types import (
3xui-telegram-bot-main,scanning_diag,keyboards/__init__.py,5,from aiogram.utils.keyboard import InlineKeyboardBuilder
3xui-telegram-bot-main,mobile_ui,keyboards/__init__.py,5,from aiogram.utils.keyboard import InlineKeyboardBuilder
3xui-telegram-bot-main,mobile_ui,keyboards/__init__.py,21,b = InlineKeyboardBuilder()
3xui-telegram-bot-main,mobile_ui,keyboards/__init__.py,28,b = InlineKeyboardBuilder()
3xui-telegram-bot-main,mobile_ui,keyboards/__init__.py,35,b = InlineKeyboardBuilder()
3xui-telegram-bot-main,mobile_ui,keyboards/__init__.py,42,b = InlineKeyboardBuilder()
3xui-telegram-bot-main,mobile_ui,keyboards/__init__.py,48,b = InlineKeyboardBuilder()
3xui-telegram-bot-main,mobile_ui,keyboards/__init__.py,57,b = InlineKeyboardBuilder()
3xui-telegram-bot-main,mobile_ui,keyboards/__init__.py,66,b = InlineKeyboardBuilder()
3xui-telegram-bot-main,deployment_ops,keyboards/__init__.py,74,def service_kb(email: str) -> InlineKeyboardMarkup:
3xui-telegram-bot-main,deployment_ops,keyboards/__init__.py,78,"b.row(InlineKeyboardButton(text=""🔙 بازگشت به لیست"", callback_data=""my_services""))"
3xui-telegram-bot-main,proxy_tunnel,handlers/start.py,6,"from keyboards import main_menu, channel_kb, tutorial_os_kb"
3xui-telegram-bot-main,proxy_tunnel,handlers/start.py,45,"f""سلام <b>{u.first_name}</b> عزیز! 👋\n\nبه ربات فروش VPN خوش آمدید.\nاز منوی زیر انتخاب کنید:"","
3xui-telegram-bot-main,proxy_tunnel,handlers/start.py,104,"f""💎 <b>تعرفه های VPN</b>\n\n"""
3xui-telegram-bot-main,proxy_tunnel,handlers/start.py,154,TUTORIALS = {
3xui-telegram-bot-main,proxy_tunnel,handlers/start.py,158,"(""V2rayNG"", ""https://play.google.com/store/apps/details?id=com.v2ray.ang""),"
3xui-telegram-bot-main,proxy_tunnel,handlers/start.py,159,"(""Hiddify"", ""https://play.google.com/store/apps/details?id=app.hiddify.com""),"
3xui-telegram-bot-main,proxy_tunnel,handlers/start.py,162,"""1️⃣ اپلیکیشن <b>V2rayNG</b> یا <b>Hiddify</b> را نصب کنید\n\n"""
3xui-telegram-bot-main,proxy_tunnel,handlers/start.py,164,"""3️⃣ در V2rayNG:\n"""
3xui-telegram-bot-main,firewall_policy,handlers/start.py,2,from aiogram.filters import CommandStart
3xui-telegram-bot-main,persistence_queue,handlers/start.py,5,import database as db
3xui-telegram-bot-main,persistence_queue,handlers/start.py,19,import aiosqlite as _sq
3xui-telegram-bot-main,persistence_queue,handlers/start.py,77,import aiosqlite as _sq
3xui-telegram-bot-main,persistence_queue,handlers/start.py,195,"(""Hiddify"", ""https://github.com/hiddify/hiddify-app/releases/latest""),"
3xui-telegram-bot-main,persistence_queue,handlers/start.py,196,"(""V2rayN"", ""https://github.com/2dust/v2rayN/releases/latest""),"
3xui-telegram-bot-main,persistence_queue,handlers/start.py,197,"(""Nekoray"", ""https://github.com/MatsuriDayo/nekoray/releases/latest""),"
3xui-telegram-bot-main,persistence_queue,handlers/start.py,214,"(""Hiddify"", ""https://github.com/hiddify/hiddify-app/releases/latest""),"
3xui-telegram-bot-main,persistence_queue,handlers/start.py,215,"(""V2rayU"", ""https://github.com/yanue/V2rayU/releases/latest""),"
3xui-telegram-bot-main,scanning_diag,handlers/start.py,1,"from aiogram import Router, F"
3xui-telegram-bot-main,scanning_diag,handlers/start.py,2,from aiogram.filters import CommandStart
3xui-telegram-bot-main,scanning_diag,handlers/start.py,3,from aiogram.fsm.context import FSMContext
3xui-telegram-bot-main,scanning_diag,handlers/start.py,4,"from aiogram.types import CallbackQuery, Message"
3xui-telegram-bot-main,scanning_diag,handlers/start.py,5,import database as db
3xui-telegram-bot-main,scanning_diag,handlers/start.py,6,"from keyboards import main_menu, channel_kb, tutorial_os_kb"
3xui-telegram-bot-main,scanning_diag,handlers/start.py,7,from utils.log_channel import log_referral_bonus
3xui-telegram-bot-main,scanning_diag,handlers/start.py,8,from middlewares.membership import MembershipMiddleware
3xui-telegram-bot-main,observability,handlers/start.py,7,from utils.log_channel import log_referral_bonus
3xui-telegram-bot-main,mobile_ui,handlers/start.py,55,"member = await cb.bot.get_chat_member(cfg.required_channel_id, cb.from_user.id)"
3xui-telegram-bot-main,mobile_ui,handlers/start.py,155,"""android"": {"
3xui-telegram-bot-main,mobile_ui,handlers/start.py,249,from aiogram.utils.keyboard import InlineKeyboardBuilder
3xui-telegram-bot-main,mobile_ui,handlers/start.py,251,b = InlineKeyboardBuilder()
3xui-telegram-bot-main,deployment_ops,handlers/start.py,96,from utils.pricing import get_prices
3xui-telegram-bot-main,firewall_policy,handlers/admin_extra.py,6,from aiogram.filters import Command
3xui-telegram-bot-main,firewall_policy,handlers/admin_extra.py,10,from aiogram.filters import Filter
3xui-telegram-bot-main,firewall_policy,handlers/admin_extra.py,19,class IsAdmin(Filter):
3xui-telegram-bot-main,firewall_policy,handlers/admin_extra.py,24,router.message.filter(IsAdmin())
3xui-telegram-bot-main,persistence_queue,handlers/admin_extra.py,4,import aiosqlite
3xui-telegram-bot-main,persistence_queue,handlers/admin_extra.py,11,import database as db
3xui-telegram-bot-main,persistence_queue,handlers/admin_extra.py,167,async with aiosqlite.connect(cfg.db_path) as dbconn:
3xui-telegram-bot-main,scanning_diag,handlers/admin_extra.py,1,from __future__ import annotations
3xui-telegram-bot-main,scanning_diag,handlers/admin_extra.py,2,import asyncio
3xui-telegram-bot-main,scanning_diag,handlers/admin_extra.py,3,import logging
3xui-telegram-bot-main,scanning_diag,handlers/admin_extra.py,4,import aiosqlite
3xui-telegram-bot-main,scanning_diag,handlers/admin_extra.py,5,"from aiogram import Router, F"
3xui-telegram-bot-main,scanning_diag,handlers/admin_extra.py,6,from aiogram.filters import Command
3xui-telegram-bot-main,scanning_diag,handlers/admin_extra.py,7,from aiogram.fsm.context import FSMContext
3xui-telegram-bot-main,scanning_diag,handlers/admin_extra.py,8,"from aiogram.fsm.state import State, StatesGroup"
3xui-telegram-bot-main,observability,handlers/admin_extra.py,3,import logging
3xui-telegram-bot-main,observability,handlers/admin_extra.py,16,logger = logging.getLogger(__name__)
3xui-telegram-bot-main,mobile_ui,handlers/admin_extra.py,49,for uid in user_ids:
3xui-telegram-bot-main,mobile_ui,handlers/admin_extra.py,51,"await message.bot.send_message(uid, message.text)"
3xui-telegram-bot-main,deployment_ops,handlers/admin_extra.py,2,import asyncio
3xui-telegram-bot-main,deployment_ops,handlers/admin_extra.py,55,await asyncio.sleep(0.05)
3xui-telegram-bot-main,deployment_ops,handlers/admin_extra.py,121,from utils.pricing import get_prices
3xui-telegram-bot-main,deployment_ops,handlers/admin_extra.py,203,from utils.pricing import get_prices
3xui-telegram-bot-main,persistence_queue,handlers/wallet.py,7,import database as db
3xui-telegram-bot-main,scanning_diag,handlers/wallet.py,1,from __future__ import annotations
3xui-telegram-bot-main,scanning_diag,handlers/wallet.py,2,import json
3xui-telegram-bot-main,scanning_diag,handlers/wallet.py,3,import logging
3xui-telegram-bot-main,scanning_diag,handlers/wallet.py,4,"from aiogram import Router, F"
3xui-telegram-bot-main,scanning_diag,handlers/wallet.py,5,from aiogram.fsm.context import FSMContext
3xui-telegram-bot-main,scanning_diag,handlers/wallet.py,6,"from aiogram.types import CallbackQuery, Message, PhotoSize"
3xui-telegram-bot-main,scanning_diag,handlers/wallet.py,7,import database as db
3xui-telegram-bot-main,scanning_diag,handlers/wallet.py,8,from config import cfg
3xui-telegram-bot-main,observability,handlers/wallet.py,3,import logging
3xui-telegram-bot-main,observability,handlers/wallet.py,13,logger = logging.getLogger(__name__)
3xui-telegram-bot-main,observability,handlers/wallet.py,81,"logger.error(""Notify admin %s: %s"", admin_id, e)"
3xui-telegram-bot-main,persistence_queue,handlers/trial.py,6,import database as db
3xui-telegram-bot-main,scanning_diag,handlers/trial.py,1,from __future__ import annotations
3xui-telegram-bot-main,scanning_diag,handlers/trial.py,2,import logging
3xui-telegram-bot-main,scanning_diag,handlers/trial.py,3,"from aiogram import Router, F"
3xui-telegram-bot-main,scanning_diag,handlers/trial.py,4,from aiogram.fsm.context import FSMContext
3xui-telegram-bot-main,scanning_diag,handlers/trial.py,5,"from aiogram.types import Message, BufferedInputFile"
3xui-telegram-bot-main,scanning_diag,handlers/trial.py,6,import database as db
3xui-telegram-bot-main,scanning_diag,handlers/trial.py,7,from config import cfg
3xui-telegram-bot-main,scanning_diag,handlers/trial.py,8,from keyboards import main_menu
3xui-telegram-bot-main,observability,handlers/trial.py,2,import logging
3xui-telegram-bot-main,observability,handlers/trial.py,9,from utils.log_channel import log_trial
3xui-telegram-bot-main,observability,handlers/trial.py,14,logger = logging.getLogger(__name__)
3xui-telegram-bot-main,observability,handlers/trial.py,56,"await log_trial(message.bot, u.id, u.username or """", email, url)"
3xui-telegram-bot-main,observability,handlers/trial.py,58,"logger.exception(""Trial creation failed: %s"", e)"
3xui-telegram-bot-main,mobile_ui,handlers/trial.py,10,from services.panel import panel
3xui-telegram-bot-main,mobile_ui,handlers/trial.py,37,"email, sub_id = await panel.create_client(gb=cfg.trial_gb, days=cfg.trial_days)"
3xui-telegram-bot-main,mobile_ui,handlers/trial.py,40,url = panel.sub_url(sub_id)
3xui-telegram-bot-main,deployment_ops,handlers/trial.py,10,from services.panel import panel
3xui-telegram-bot-main,firewall_policy,handlers/admin.py,5,from aiogram.filters import Filter
3xui-telegram-bot-main,firewall_policy,handlers/admin.py,18,class IsAdmin(Filter):
3xui-telegram-bot-main,firewall_policy,handlers/admin.py,23,router.callback_query.filter(IsAdmin())
3xui-telegram-bot-main,persistence_queue,handlers/admin.py,8,import database as db
3xui-telegram-bot-main,scanning_diag,handlers/admin.py,1,from __future__ import annotations
3xui-telegram-bot-main,scanning_diag,handlers/admin.py,2,import json
3xui-telegram-bot-main,scanning_diag,handlers/admin.py,3,import logging
3xui-telegram-bot-main,scanning_diag,handlers/admin.py,4,"from aiogram import Router, F"
3xui-telegram-bot-main,scanning_diag,handlers/admin.py,5,from aiogram.filters import Filter
3xui-telegram-bot-main,scanning_diag,handlers/admin.py,6,"from aiogram.types import CallbackQuery, BufferedInputFile"
3xui-telegram-bot-main,scanning_diag,handlers/admin.py,7,from config import cfg
3xui-telegram-bot-main,scanning_diag,handlers/admin.py,8,import database as db
3xui-telegram-bot-main,observability,handlers/admin.py,3,import logging
3xui-telegram-bot-main,observability,handlers/admin.py,10,"from utils.log_channel import log_purchase, log_renew, log_wallet_charge, log_payment_rejected, log_referral_bonus"
3xui-telegram-bot-main,observability,handlers/admin.py,15,logger = logging.getLogger(__name__)
3xui-telegram-bot-main,observability,handlers/admin.py,59,"logger.exception(""Deliver service failed: %s"", e)"
3xui-telegram-bot-main,observability,handlers/admin.py,83,"await log_renew(cb.bot, tg_id, getattr(user, ""username"", """") or """", email, gb, amount)"
3xui-telegram-bot-main,observability,handlers/admin.py,94,"logger.exception(""Error after approval: %s"", e)"
3xui-telegram-bot-main,observability,handlers/admin.py,118,"await log_payment_rejected(cb.bot, payment[""telegram_id""], getattr(user, ""username"", """") or """", payment[""amount""])"
3xui-telegram-bot-main,observability,handlers/admin.py,153,"await log_purchase(bot, tg_id, getattr(user, ""username"", """") or """", email, gb, amount_paid, url)"
3xui-telegram-bot-main,mobile_ui,handlers/admin.py,11,from services.panel import panel
3xui-telegram-bot-main,mobile_ui,handlers/admin.py,55,"service_name = meta.get(""service_name"", """")"
3xui-telegram-bot-main,mobile_ui,handlers/admin.py,57,"await _deliver_service(cb.bot, tg_id, gb, amount, ""new"", service_name)"
3xui-telegram-bot-main,mobile_ui,handlers/admin.py,59,"logger.exception(""Deliver service failed: %s"", e)"
3xui-telegram-bot-main,mobile_ui,handlers/admin.py,74,"await panel.renew_client(email, gb)"
3xui-telegram-bot-main,mobile_ui,handlers/admin.py,128,"async def _deliver_service(bot, tg_id: int, gb: int, amount_paid: int, order_type: str,"
3xui-telegram-bot-main,mobile_ui,handlers/admin.py,129,"service_name: str = """") -> None:"
3xui-telegram-bot-main,mobile_ui,handlers/admin.py,132,"email, sub_id = await panel.create_client(gb=gb, days=30, email=service_name)"
3xui-telegram-bot-main,deployment_ops,handlers/admin.py,11,from services.panel import panel
3xui-telegram-bot-main,deployment_ops,handlers/admin.py,55,"service_name = meta.get(""service_name"", """")"
3xui-telegram-bot-main,deployment_ops,handlers/admin.py,57,"await _deliver_service(cb.bot, tg_id, gb, amount, ""new"", service_name)"
3xui-telegram-bot-main,deployment_ops,handlers/admin.py,59,"logger.exception(""Deliver service failed: %s"", e)"
3xui-telegram-bot-main,deployment_ops,handlers/admin.py,128,"async def _deliver_service(bot, tg_id: int, gb: int, amount_paid: int, order_type: str,"
3xui-telegram-bot-main,deployment_ops,handlers/admin.py,129,"service_name: str = """") -> None:"
3xui-telegram-bot-main,deployment_ops,handlers/admin.py,132,"email, sub_id = await panel.create_client(gb=gb, days=30, email=service_name)"
3xui-telegram-bot-main,proxy_tunnel,handlers/purchase.py,62,"""مثال: <code>ali.reza</code> یا <code>user-123</code> یا <code>ali@vpn</code>"","
3xui-telegram-bot-main,proxy_tunnel,handlers/purchase.py,170,"await db.add_balance(tg_id, -total, f""خرید {gb}GB سرویس VPN"")"
3xui-telegram-bot-main,persistence_queue,handlers/purchase.py,7,import database as db
3xui-telegram-bot-main,persistence_queue,handlers/purchase.py,110,import aiosqlite
3xui-telegram-bot-main,persistence_queue,handlers/purchase.py,112,async with aiosqlite.connect(_cfg.db_path) as _db:
3xui-telegram-bot-main,scanning_diag,handlers/purchase.py,1,from __future__ import annotations
3xui-telegram-bot-main,scanning_diag,handlers/purchase.py,2,import json
3xui-telegram-bot-main,scanning_diag,handlers/purchase.py,3,import logging
3xui-telegram-bot-main,scanning_diag,handlers/purchase.py,4,"from aiogram import Router, F"
3xui-telegram-bot-main,scanning_diag,handlers/purchase.py,5,from aiogram.fsm.context import FSMContext
3xui-telegram-bot-main,scanning_diag,handlers/purchase.py,6,"from aiogram.types import CallbackQuery, Message, PhotoSize"
