donor,path,sha256,size_bytes,file_type,language,classification,authority_status,semantic_record_ids,notes
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/RJRLD.png,68e9410fc319351674bef2c1f5bf65bcc0c3078fbd96d27f8da083de63c53c4e,25838,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/2P8HC.png,eb3e7c02a8716d7af432a0c6469d63b2c23dd089eb7dacab8f43e9ef13ce6fd4,25751,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/9TAZL.png,8c798f61f87b3a4ae6184b0b9e871fa6b465e7d0c842ca67e7bfccc669f49296,25630,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/XFEZL.png,920d17b55bfcf83e4cdf57dca2cbb52f3d09b0e278b1b07cd409a728e148ae01,25704,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/THZUE.png,83087ba7118106cde4217fa17645176c4a46c70b8ae407fbead8698e8b8e7a55,25755,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/EJZET.png,7e691286689f5137cd09821a479c0a8f79b900e85126c1ccd9aad6d854d54a19,25848,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/PYT47.png,f081d9b853dfa7e3fb5e5a04564cdbb6db55c928a3edc7dd1a6b50f1f61bd495,25818,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/3R7EG.png,f78062cd72fdb2cb04392774be8c24cdf4e4287fd6ce57ae5fe9ef24480e4c32,25866,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/ZDENP.png,677427791faf939a8359885f8ac736e703354407e2d2227cee78cf1b457a030b,25890,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/EP7KG.png,031da90fc121c28f60de40f33a17e4033721e0e3d23d1aeb3f52b21d8b2cda02,25695,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/T7HTP.png,d4ae68eac376df5bc7000b806d3130f181e008de82b12a1970bd7f5d9ad4746a,25902,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/JDTXE.png,f2468d59f3b42bd5251a4b8bb1b2adc24efc2f2d93b53ee447cd11ad5602479e,25779,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/FKQ77.png,1f4d7a2718af6f550dd67d80be025c78725a59490a9cb2f2278c3e38a14cdd05,25660,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/EXEYL.png,06274a9f238ad431539c9c504de420df0c7fd32f2bdc3857c8eb338d7fbda3e4,25770,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/3ZEGN.png,9f7f0615487bf0f953f704977997a5de5da53c280cb469c7a75a2094992d8056,25301,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/JTXXZ.png,4e5c4b5baeb7736895d6e603ad4e6ab036700c2efea8f098a14dd8de6611302e,25052,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/LHTAH.png,2704b56042501b0afae8718450b867fce8b6fe5fce189f2655fe1b65df438a6b,25842,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/9RFHF.png,a83b8dc714c96ae99450ff3fc48f4c58f83077ba0367fc53cb3dbc9415bb0747,25915,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/VXZZU.png,e78285c08dceac164ad453577352c12072c7326cd117e2b7508ea144408a2c1b,25815,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/DLTN2.png,9cb72fbaab0a2fe639da16157054cbedf78281274743154afb70120202a4d71f,25591,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/ZEGZC.png,17127117c8e1eb6d4f820c6e5355e0df570c132bb83ba7473caa8551ab33e89e,25870,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/DDVYA.png,19da957514f3bad3b64babdd8e252a544a815b2b12ee2bb83acc7460a89bee2f,25737,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/VEQRD.png,048a7cb39d1164ea23e26441a8a2d3a6978661e22b235a0ae011836cfec24715,25557,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/DRFEH.png,bf036f95d0f8644b6a444855a0ddcf1e37feb2b3d9a153c1b3061a5e5a70cd0b,25888,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/CDXEK.png,e4ec63ee345440a8e0ab17e3ee0623fad89227b248dee7bfb16c9b65dfa1e8dc,25922,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/7DXJE.png,0a9b94f1641d287017a1df1b773a8301d21762810ebceb1abc01c8082731ae4e,25882,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/2JE3T.png,8e3ff39167e11ce7a26ead98af6726de544669b85fc11fe7bcb5790b3f9f9799,25570,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/KCTEL.png,b51696e28120722a9fcd88cfc333d60e0fe7047e0e3edf55370e80a9cdd8efc4,25814,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/28P3L.png,008156c597f71ea574b5c0c9de3d403e7d126baa4427ebc0b4af104704ccde94,25798,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/8ELTA.png,35edc609f338b75ad960660a28426d857b9e77d0149fe14e1e8d8d54ed0a8fae,25730,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/EJVLC.png,aa31d742b5bc0b26c93712787303458c15e9c7b648b09dc9dbe75335b4b87b18,25782,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/FRZAH.png,7d5a0573581a7f8fcb6523e8b6b232938ef5e028365186336f518a50dba6c8e8,25516,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/4AHJF.png,a953f84741cf6e748389b0adea0a06949bb1afefb25351fa55d8d9e8120c8128,25574,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/D728N.png,26e4c4e9b66b8c6416974100d7685387d501e5437c852036725b1fd1fa5319b2,25787,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/PPYEA.png,4ddc179a2f1f2646ac730f999ca60f9ab6029bb7e0b98c14c3298e0f27225951,25899,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/R2PAL.png,0e95ff69445f12e8d0b835adef7102f435341ab50ae4babd62951c6aa55755f2,25889,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/LHPHN.png,d5f401f02def27d59d44bf7f92b9d2af1124f324108c0aa1075ebb85d21f7e00,25650,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/2F6LF.png,02b75f71bd18866491e9b10ae20eb4859d523579844879c4d344ce5e6a89c82e,25731,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/URCLN.png,85fdd1aa45e95da78554a9206103f573d39a9689929d84e753de19b98c5dcaa5,25625,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/4LEGH.png,0ef5d4cf7ce2dc5f0a7e61a104aec934fbe4384382b2875edddfdfb406e40405,25921,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/PTLCK.png,8b04e6e8ec84b26ff6dca91e7c5eddcaad9bfd9d461b33b685218f50487a9641,25904,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/HDZT7.png,976e4402ffba434a01c0dad583909d79151528c2a2dec3227e82895672c21e8a,25767,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/HL7CL.png,33af5fd0344462c5571439ac0eb8b6a4af7717b9ba25304aa77ae76b39d28960,25535,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/7PCZL.png,fa4843265e94413884f5bd268474041f2a7843f37badc1a4ecef643a3310a999,25562,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/7L3YE.png,81fd5eee833c01d554517ebd88ca958832159c6a0d2f64ef01fa800baf28f514,25853,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/6P9EK.png,9ebb0b0d46bfc2317d715cce0e991bc7be4a9f1cd0c396aa76e7e60bf13e37d9,25533,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/L3CE3.png,cbbe60fe5d32d60dfb90cb7039fbc46e08608e3e48303d8c5d15c67ed6ebaf63,25866,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/DV73R.png,95486738603c212ab1f79f58145c9ebec1b53bbea45afd612de252e0c608994b,25803,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/4CFRL.png,e7856cef9549d7609024f130e7b1b6ee9e4f8e3ce0710a2e8cd55b9e4d7671a7,25692,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/VZPA2.png,a335dc7b3be8e869b2173f7ea61cd2242c98d9e86167abae58ebd71f948129ef,25842,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/EREUA.png,8950f6fe92d2a15ea82126071b89ddb5c81b274c15745712d552ac331a1ab82c,25899,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/8LG3X.png,d78652ffc8294e106103ce6ecdf5671e4c5723d0bb4bac58c51777bda6b24eb4,25723,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/P62FE.png,766b2441755a62149f13c28e4bb6cc0af3c5e647d24da47e8fa92bcb3d492fbb,25761,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/CUZAG.png,d4ccd860d92f475259800b84649f46a9935eb3388e130a201ca851df1e4c8f0a,25913,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/NJDQJ.png,d149edd98dba99aaa582bd187382134d751da8365d1d4e5067582446ea0e8167,25912,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/3EPU6.png,fb2502ae210616ac40b7498f2af89f65468d4bb00589af4399e0775f6d8e00a2,25782,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/E9T9P.png,1e28d7fe60eff1218bf4abd7bf1a01b78109a42245c1cecd35fc08696024a41b,25259,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/PTHUZ.png,bc64c213cccf765bf2c90b948918808947ddf260f511e622c5b53a8accabdaf9,25785,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/ALDUX.png,e15101b71c10cacf3eb376b7183920b5fa7b03a6355ebe02fabd8382aba15350,25858,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/YD9AU.png,c0879e6b0eb0e19be346a32588c6a5bba5aa65611f6263cfa015597d156db376,25920,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/FF8E9.png,6c5e43039403923c04387597783c15653a6a04807924685d6bce030f25d5ca7d,25443,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/E8EU9.png,c0c5a0e5d90f929a19fb24271a3ee17f1c7627f48b445414aaeac6418cec5efd,25849,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/RUFKU.png,d7848496602e80d0c865a50c09f942427beece0454ceb7fe3c84e678eb25463e,25836,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/DUEFF.png,5a2b160f0b35a87d3ea56a550e43f7d0bccc62895321ac6f2e7f10685db9e56f,25842,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/KZRRZ.png,b18342f1b0c960f713dc0060d596e62e303409971796df41c955635f3a3b3e1a,25830,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/EFFUC.png,d5b96f37c266292f682e0f3927c6bc8a1b391f1d153959b7b2e9d3c4278d51e8,25179,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/2CDF3.png,a73676f8dc8e31a22a3c2888e3af01c2bdeaf48f5feef64ae269a4aec516be95,25314,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/7KGRL.png,67e7bac0dee4397766a213c8302982f25d4ba6d01b5cec3863b44c3f97dd6107,25483,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/NFHER.png,0e6afe13be4c056545857f17cbbb683cc406c931b2f7d9458ae862f4e784b06e,25825,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
Captcha_hacking-master.zip,Captcha_hacking-master/ocrdata/HPZVL.png,19470dedd050d663acd2202d04c3a2d0a78456eab6bf8c07b3bc8b2b87ebd696,25709,.png,Unknown,media,authoritative,PR222-S022;PR222-S021,fresh or partially reopened semantic accountability
