donor,path,tree_sha256,direct_files,direct_dirs,descendant_files,post_refactor_229_review
hiddify-app-main,ios/packaging/ios,21fec72511daa9d8169501d65f563e8d00427921619ba1ea8fbc49d6c459f9d1,1,0,1,merkle-reverified
hiddify-app-main,lib,d2d561e7c03f0484863a3e814fd24dac8a1f192173a98ef096b241a7bac855fa,4,6,339,merkle-reverified
hiddify-app-main,lib/core/analytics,eec82f6842f3d5d13cc2cba403fb75aa60bdd8cf51cfaec34d5492dca0ae7b9b,3,0,3,merkle-reverified
hiddify-app-main,lib/core/app_info,a172eb5a006f1c9f8992dd4ba971888f3f4c6161eec6ebe0e78d9271ec262564,1,0,1,merkle-reverified
hiddify-app-main,lib/core/db,7721afb8080c89c64f0a91394feac7aa8121a7f956cefaa8c5db29daa3341f7b,2,3,10,merkle-reverified
hiddify-app-main,lib/core/db/converters,6b2c4eb3142d02c55fb627b601d4ac354ab5cd6cfac100503cc234e3e28410d3,1,0,1,merkle-reverified
hiddify-app-main,lib/core/db/provider,c5ad88b63d1338f5be1cde559f499bae0799e5a0d008871c51510ce0810868d8,1,0,1,merkle-reverified
hiddify-app-main,lib/core/db/schemas/db,38283c3624158c4e0b6b74d1eb7fefe599c25bb02b93eb453069920c61b8a9d0,6,0,6,merkle-reverified
hiddify-app-main,lib/core/directories,de6251b6aeac048021a3b7994a91e66ec6d7b504426c5b1b15a0c6d5b5b777f9,1,0,1,merkle-reverified
hiddify-app-main,lib/core/haptic,56b928962aa76fc9a27cacdde713a6d9b94e6e3b85ba641413c07fe98cc3114b,1,0,1,merkle-reverified
hiddify-app-main,lib/core/http_client,c2eb28af9e949c720ad20ef3794befd89ba75ae08baf6d9edbcc46b93ebfafef,2,0,2,merkle-reverified
hiddify-app-main,lib/core/localization,125e14c2f7d6aeffd0408369c2d7466fdfdfc69f9376f9b39bc2fed0d50239f7,3,0,3,merkle-reverified
hiddify-app-main,lib/core/logger,491a87d71c126f3dd268d87405f6a4e1a883d5f28b5b763ea26710ae84d04bdd,3,0,3,merkle-reverified
hiddify-app-main,lib/core/model,d1d7eaace51687c4c9ea6793d337a2ee52fdb69ea051dce3371b9e011df9323a,7,0,7,merkle-reverified
hiddify-app-main,lib/core/notification,1005af689c6de20d66b7c8ab639abc7f7a9f56582d3f897dbed69d7944a01b34,1,0,1,merkle-reverified
hiddify-app-main,lib/core/preferences,cafd73bcae20e1343aab106887aaa1089449585f0d70fcf020adaab081ea26ae,4,0,4,merkle-reverified
hiddify-app-main,lib/core/router/adaptive_layout,a3024a8d3cd9af0864ad07cf9817b5d7f926e98ae70ac2cd1ea4cbd0f76f4cd5,2,0,2,merkle-reverified
hiddify-app-main,lib/core/router/bottom_sheets,a7d01e9368a936069f44bf8bd669d32cf3c5654a8e04bb5531b3edc86bcdc22a,1,1,3,merkle-reverified
hiddify-app-main,lib/core/router/bottom_sheets/widgets,77b09ff23e510520008344f3d2d2728be00bd604ce9b1b8e41cffc66ad562d99,2,0,2,merkle-reverified
hiddify-app-main,lib/core/router/deep_linking,2bb8aed1ed47a8237ab0c902c7dab4a184a6a4e50a5f92620aa194ae44b94743,1,1,6,merkle-reverified
hiddify-app-main,lib/core/router/deep_linking/url_protocol,208193a6d898eca7e657d48f5ce08c65b54db52520820ccac54559d51e064017,5,0,5,merkle-reverified
hiddify-app-main,lib/core/router/dialog,95f99c8ca96db5c9613aa6900d1728034bdafd730ec933067829d67eb5c5f083,1,1,21,merkle-reverified
hiddify-app-main,lib/core/router/dialog/widgets,a2c59e90915dbfcb221116455dff9b1de11b5cbbfb77aa23ac580a9232d6488f,20,0,20,merkle-reverified
hiddify-app-main,lib/core/router/go_router,392e0df3ca4352c2aa73ccdbda028cbd043d54d0b480d0955e71021eb7c5e7ea,3,1,6,merkle-reverified
hiddify-app-main,lib/core/router/go_router/helper,10f5aea4d3e9031f143a5c4f927de023435663b4fe6f15021d7a202d77e0a541,3,0,3,merkle-reverified
hiddify-app-main,lib/core/theme,dfcba4e0d09090e0ee7e6c37f191961fb4eee803bba7e8d09275ff1fb47acc5a,4,0,4,merkle-reverified
hiddify-app-main,lib/core/utils,70e857d289e034b71ef4ce1d947859462e218031693438c34a53e60e5e4b72f1,7,0,7,merkle-reverified
hiddify-app-main,lib/core/widget,a70fb70624bcea808a83f6f97f41de7430f07fef705c9c654e71bcbd8b633a2c,8,0,8,merkle-reverified
hiddify-app-main,lib/features/about/widget,eaf282f0dd0d81a481007db0a835c181281e086504dd99dbddf1111b7e01cac1,1,0,1,merkle-reverified
hiddify-app-main,lib/features/app/widget,1b900d0ed515a5a0787cb97f1ea10f7fed44ec14c71d6db592b35275c172b101,1,0,1,merkle-reverified
hiddify-app-main,lib/features/app_update/data,d36cdccdf326f3b079f62fcdba6738d4b19f40993969b3ebacddfb9e30696577,3,0,3,merkle-reverified
hiddify-app-main,lib/features/app_update/model,b9451626564c760f34fc07179ac31273cf596e7fc63f366aa2809162bfeceab3,2,0,2,merkle-reverified
hiddify-app-main,lib/features/app_update/notifier,bed5fd2d29b504b6cb3ae4e6e7374c9629d55b25b543550ac6c4d97bd178b142,2,0,2,merkle-reverified
hiddify-app-main,lib/features/auto_start/notifier,2d5bc61cb893b7f39dbb8fbf8c77519f20ec6f9811ba645131f4add5be225918,1,0,1,merkle-reverified
hiddify-app-main,lib/features/chain/model,cf063d27f5dcb6f084ec827db823b2bc34d08995479c150a6c021d6addedf739,1,0,1,merkle-reverified
hiddify-app-main,lib/features/chain/notifier,2a3dc758ce96e368a821a66a1706b7994f7560328aa535206f801387ba04ced4,1,0,1,merkle-reverified
hiddify-app-main,lib/features/chain/overview,17e95dcb39148b9ba084abad8e039a6553fdf0e14dfcfd95dcd3d6372213c41d,7,0,7,merkle-reverified
hiddify-app-main,lib/features/common,03f5fe3440d2dff1c1d3202e94bf74421c21c90c9d10042e131f29f3fbd562c9,4,0,4,merkle-reverified
hiddify-app-main,lib/features/connection/data,acbbfe4e2b8e035a54855afb01be68e9c83ba45c267ee40a4fe19f5746eb4642,2,0,2,merkle-reverified
hiddify-app-main,lib/features/connection/model,11edd117a76411b8601c01d758d6d8db103d97e385bb8905d4d752269996c1e9,2,0,2,merkle-reverified
hiddify-app-main,lib/features/connection/notifier,a295c506f661cddcd6be362662cce40cbc2fe1417923153297f54a233fbf694a,1,0,1,merkle-reverified
hiddify-app-main,lib/features/connection/widget,c8cd061ec6d80dcd4afbea955eade2153727dd382054be392a40548c973586b7,1,0,1,merkle-reverified
hiddify-app-main,lib/features/deep_link/notifier,52581ca9f458e661f64828ac183ad2ef61b70297a02bc57ac97d4225ebcd852a,1,0,1,merkle-reverified
hiddify-app-main,lib/features/home/widget,3ed12cd7316f51d969dd10fbf3c94658d5386948ebea8159fc7d4f623d761433,5,0,5,merkle-reverified
hiddify-app-main,lib/features/intro/widget,7dd13e1520ef1c56eb28ac3545811b164e7d97046847fb702ffd0b7b5cd60520,1,0,1,merkle-reverified
hiddify-app-main,lib/features/log/data,78c664a24f0e856ae06c92e3a2e3b5e6cb8d319a58db19d713fcf0bf6ff52ae2,4,0,4,merkle-reverified
hiddify-app-main,lib/features/log/model,c9d69fec0baa0127139abf65ab2a5abd7bb36d7e43bc1fe9d5f1361385489e1c,3,0,3,merkle-reverified
hiddify-app-main,lib/features/log/overview,5e7ed85c5fc7a840186c1638e14fe552d8e7d1dc0e1e7828ab6ec70d32ff249a,3,0,3,merkle-reverified
hiddify-app-main,lib/features/per_app_proxy/data,56e62644c5a92818be1ca2bed611fc45d768014ecd1cb4cc7136a0488201e61e,4,0,4,merkle-reverified
hiddify-app-main,lib/features/per_app_proxy/model,5db0ecdcafa0f15412744a4c898d7aea35df6a4b7cb99e6e7f6ec2c811f4f944,4,0,4,merkle-reverified
hiddify-app-main,lib/features/per_app_proxy/overview,cee832ce4c41c76f7438c378f7ce9d2a487a63d24136703cd1dbb9912a2391e3,4,0,4,merkle-reverified
hiddify-app-main,lib/features/platform_specific,0d337cb9e6507269761605503d0a84215caf5e2da4744cc1d5943c448c4811c6,1,0,1,merkle-reverified
hiddify-app-main,lib/features/profile/add,27b5aace902726a1a6532e94cfdaacddbb737cce37fbdd792ff05066753dfd9a,1,2,9,merkle-reverified
hiddify-app-main,lib/features/profile/add/model,0f2c628cfcdbec39caa2fc8409b78c8132f4b422ab8d5e34e9c67a5f020e9f0f,1,0,1,merkle-reverified
hiddify-app-main,lib/features/profile/add/widgets,eabdb7e01098e0c665b402b078fdc489ea6e6d6374ec1e1242f037fd9f43a13c,7,0,7,merkle-reverified
hiddify-app-main,lib/features/profile/data,1fa6def4fcd14965eae1b5b651c994812b8baf37d18ea1e581b5ba72d0c2f402,6,0,6,merkle-reverified
hiddify-app-main,lib/features/profile/details,91f0b3083621b4d771c5fb5f7b8bc9a065a3a84ff104250f266a88fcfbbf5865,4,0,4,merkle-reverified
hiddify-app-main,lib/features/profile/model,1e45371c610aa9cdf1b36313954a2f04e6909a51427b84f2200df7e460acfd84,3,0,3,merkle-reverified
hiddify-app-main,lib/features/profile/notifier,afa9b3a019af46333bcad05ccfcc5979ae971d50250a821385ea666ef1d954e9,3,0,3,merkle-reverified
hiddify-app-main,lib/features/profile/overview,1816d190047bdc0dee5c1b03f4fd2a16a0511e019884966ae24b1718ec1bf168,3,0,3,merkle-reverified
hiddify-app-main,lib/features/profile/widget,a7c570d997371b449b59e3ae049434f7835adcd76f141598e0008b1a30a721f8,2,0,2,merkle-reverified
hiddify-app-main,lib/features/proxy/active,f9f4ef3a95fe6a767c0ab44a0f874b2cfad7d3eb12d7fef4defddf1a14642309,5,0,5,merkle-reverified
hiddify-app-main,lib/features/proxy/data,98038821ff1c5caaf0cf57e67c71114c0a471e251a5412338fbd59bbff2c2ef3,2,0,2,merkle-reverified
hiddify-app-main,lib/features/proxy/model,5a34b2bf137cd78f260a4cfb4cf6bd40a426e7bb87496f6024bfc2c0f2090ccc,3,0,3,merkle-reverified
hiddify-app-main,lib/features/proxy/overview,8cb8dfef50e957d96171c82e499c49e27efd33fffb9db2add34c727c2061b7c8,2,0,2,merkle-reverified
hiddify-app-main,lib/features/proxy/widget,6d3aa7e60fc29a7a22af0a1ac17ed1468e4e474655770746d45ea6fc99a12ab4,1,0,1,merkle-reverified
hiddify-app-main,lib/features/route_rules/notifier,244db175ce3412cfec15396acb22b5eca060176c6ac824fd2d4828368edfa371,4,0,4,merkle-reverified
hiddify-app-main,lib/features/route_rules/overview,bfbbf063c247312c2653b85461920a1080c44a13d0e1e13a52cd05262153e611,4,0,4,merkle-reverified
hiddify-app-main,lib/features/route_rules/widget,333691e6f2810ad6e1c87e8d290581b6edbfb851c0e5c3eb6d2533e77d1982dd,7,0,7,merkle-reverified
hiddify-app-main,lib/features/settings/data,f5e23e554c66be0753de4d16322260cde99c11e89bd8b2ec4030d3271de21aa1,3,0,3,merkle-reverified
hiddify-app-main,lib/features/settings/model,3f79f847080512be082e6857a7a84a76daaac92dd78b4f4365c8add2ee3b62a9,2,0,2,merkle-reverified
hiddify-app-main,lib/features/settings/notifier/battery_optimization,65d22b44f85a51db2ceed761d97001d73fef2fae0a8989dbc9eeed030b808f5f,1,0,1,merkle-reverified
hiddify-app-main,lib/features/settings/notifier/config_option,004ffb460b6d5f9bd97104497df0d13cbc4aa6d44dd81171269f8f3dfa791757,1,0,1,merkle-reverified
hiddify-app-main,lib/features/settings/notifier/reset_tunnel,9b6a0958081d13c5a118bf99e8d050fb0a7b86ee828ea538d32b4ddc4ed82411,1,0,1,merkle-reverified
hiddify-app-main,lib/features/settings/overview,9d6ecdea0ee27b4920aa4f5cc229bf69d24cb0055cae90cfdb34d78c9e91cef2,1,1,7,merkle-reverified
hiddify-app-main,lib/features/settings/overview/sections,f4b383174f1f30b2c48f5eb4a246ce4606665b5625d3448120bc8bc0a7c4407b,6,0,6,merkle-reverified
hiddify-app-main,lib/features/settings/widget,fdb07464d5b85ca385704bb7764933fefcf4698f7f0da34851dc6d1733a4116a,3,0,3,merkle-reverified
hiddify-app-main,lib/features/shortcut,3f4aba9786c076ece057787060afaa8d03e1a934c07ffc550da984cdbfc3bea2,1,0,1,merkle-reverified
hiddify-app-main,lib/features/stats/data,9af555f8dfe0ce1fe5a58a43ab3ed41d87df194b38fbb2110f4380de59a7af14,2,0,2,merkle-reverified
hiddify-app-main,lib/features/stats/model,858c9cbf2978b2bee8ff4cb6a1f4453a3a7cbf5e3c20b620525eaa7378120cbf,2,0,2,merkle-reverified
hiddify-app-main,lib/features/stats/notifier,76c05fff64412155ac360f98d65040c6cf26ac6706774f9ad5fac8760443d147,1,0,1,merkle-reverified
hiddify-app-main,lib/features/stats/widget,3d6e2738d51076042e1f421bf1b5bb60f9b7c423ff69768ada4ab98bcb947191,3,0,3,merkle-reverified
hiddify-app-main,lib/features/system_tray/notifier,93e496072df4b3dccd4345cc38f07930002d0a8eeb37d8f766ef94cfbadb2b27,1,0,1,merkle-reverified
hiddify-app-main,lib/features/system_tray/widget,2d9d5fc95ff109d4391640790622a526a49ea254f280f3bb7a3790e04f60f4cb,1,0,1,merkle-reverified
hiddify-app-main,lib/features/window/notifier,6473682780f2fc6d5be2e57f34b7f0f331b9eb9e92c1268c7adb07f8151dee1c,1,0,1,merkle-reverified
hiddify-app-main,lib/features/window/widget,8794e5105dbf76cc50a63abf3513efeebcb8e7777a36ce8ebd59d23c24812678,1,0,1,merkle-reverified
hiddify-app-main,lib/gen,5e9588ce6184c68e2407765b908398ce83fa0d5e9e008b638068ebfc20edd159,1,0,1,merkle-reverified
hiddify-app-main,lib/hiddifycore,e9fc84ada1da6c7778a9ae2976a15ef220028d38a1a97c2a8e00577bbf8b7e24,3,2,66,merkle-reverified
hiddify-app-main,lib/hiddifycore/core_interface,b94216abd384e12bd5c07515c7719e004872389fa44aecb883dd57e60af45471,6,0,6,merkle-reverified
hiddify-app-main,lib/hiddifycore/generated/extension,8232d92135915a9d3dd86b8f863d3e11d64871b0f3effc823940ff6404dffe25,7,0,7,merkle-reverified
hiddify-app-main,lib/hiddifycore/generated/google/protobuf,8fb80191f2c0f7e2f37b03882ceacd1283e86fe175e53f65cf876252466f6fa8,3,0,3,merkle-reverified
hiddify-app-main,lib/hiddifycore/generated/v2/common,01b142eb6b65b9a4243d14dcdf1285e880af83c3987ef97740e5ff60a187619b,3,0,3,merkle-reverified
hiddify-app-main,lib/hiddifycore/generated/v2/config,976696ac58e2f0ef9ea5d852a48bc13f12d8f7afb288b92bea658c3800dd395f,3,0,3,merkle-reverified
hiddify-app-main,lib/hiddifycore/generated/v2/ezytel,213ae99a610bc62851459c690d4db7ceb9a1ea2a68ecea409ed382fe50ec19bc,7,0,7,merkle-reverified
hiddify-app-main,lib/hiddifycore/generated/v2/hcommon,cb8bdbd954e0d24fd6d476b4741abac8db38ac2fe469224dae2848a5b54df4bd,3,0,3,merkle-reverified
hiddify-app-main,lib/hiddifycore/generated/v2/hcore,a981abba1cebce5ce7457d6458ca5a0027e034127e12319699fddbb8296bdcfb,7,1,14,merkle-reverified
hiddify-app-main,lib/hiddifycore/generated/v2/hcore/tunnelservice,ec66df88cc3a100f4c617136466c62f18b336c04b94428ce80ccc3d6bebca2f0,7,0,7,merkle-reverified
hiddify-app-main,lib/hiddifycore/generated/v2/hello,7346fc976805618a89c95f79520cf720d689b43ca1fcae6fea2d5fdabceaa6fb,7,0,7,merkle-reverified
hiddify-app-main,lib/hiddifycore/generated/v2/hiddifyoptions,00b20d4cd441daa12bdd858f56c36a2e375f687db580dffcc9a76ef6d538aa53,3,0,3,merkle-reverified
hiddify-app-main,lib/hiddifycore/generated/v2/profile,4c63bf4485c99b9b5a665bd8c2702131d85fdef4ee52a38da75da00aa787f0a2,7,0,7,merkle-reverified
hiddify-app-main,lib/singbox/model,12a1da42927bae55b1ab8753a5931eb728054e406f8823a3edbef413eb42d5d5,8,0,8,merkle-reverified
hiddify-app-main,lib/utils,3c75193c20f2892b2b8f8c08515a62030ed30b8a30a56803d3ad72d853d4b33d,19,0,19,merkle-reverified
hiddify-app-main,linux,ba86392beae66ca4191f5b9f7ac910f5018c660fa21a3dd611c156e5e849e275,6,2,15,merkle-reverified
hiddify-app-main,linux/flutter,c44010720c84bf7a4f268dbd34c0093252dce40ecbb17990c18443e5486eb12a,4,0,4,merkle-reverified
hiddify-app-main,linux/packaging,759ce080aa5f61d1a64aedfb59a212ee737171947234d0954225aec9ae8c50f1,1,3,5,merkle-reverified
hiddify-app-main,linux/packaging/appimage,e45e801e00fc941e16479b9aabebecc485689b6ecdba96310023332b257b55f4,2,0,2,merkle-reverified
hiddify-app-main,linux/packaging/deb,364e49f97ccdfa6c186f836581e30ecc63dbed970767a210dba660ef0823b2bb,1,0,1,merkle-reverified
hiddify-app-main,linux/packaging/rpm,4d50cdb11c40a9847a4fc80ad08cf35e8114425ce6fb967f92504edb8b55757f,1,0,1,merkle-reverified
hiddify-app-main,macos,b075e0f4e2915d8b9d9487b2fc902bb963cbacb863a2b595521511c13205c563,4,6,31,merkle-reverified
hiddify-app-main,macos/Flutter,a7aea18f7c52fd4c8eef9eeb27371b32fee3e76aa1e68c3a15a0e0a1e2e171c0,3,0,3,merkle-reverified
hiddify-app-main,macos/Runner,e1b5faa6f0e03d18b927d6a935af7339e7c1b12ffc0378d537440d68c3ff5cd3,5,4,13,merkle-reverified
hiddify-app-main,macos/Runner/AppIcon.icon,0132fafc1733d63d757fda45372bec9b40866668fcdfdec1c755c97c5819c105,1,1,2,merkle-reverified
hiddify-app-main,macos/Runner/AppIcon.icon/Assets,1f941c165e278e3661c265dbfd7d89679b86a9b92fd0401bbe7fbf3c86d03626,1,0,1,merkle-reverified
hiddify-app-main,macos/Runner/Assets.xcassets,fd362f42accd56a1fe3a5a4c10a4425237df7bb972f5f01c71c702356251428a,1,0,1,merkle-reverified
hiddify-app-main,macos/Runner/Base.lproj,c519382ec2f7b642f8333036683265848467f04abc04cc446fb98558fd7b3b5a,1,0,1,merkle-reverified
hiddify-app-main,macos/Runner/Configs,cc0035a87bde35cec072133d2c1a9d98f3d7e29e7cbfe300267aafbeaf3ecac7,4,0,4,merkle-reverified
hiddify-app-main,macos/Runner.xcodeproj,be23817d3652559fa24bc094b87f660975fff0582c1d678a43ff46d256ff54ae,1,2,4,merkle-reverified
hiddify-app-main,macos/Runner.xcodeproj/project.xcworkspace/xcshareddata,4ede0ec2fde9d9660758a17995e95bc21a7cea723226025aee42782b1ecc0030,1,1,2,merkle-reverified
hiddify-app-main,macos/Runner.xcodeproj/project.xcworkspace/xcshareddata/swiftpm,46cd290b34afc6255351734b2133173f8e3823bba417178008059dce4383c969,1,0,1,merkle-reverified
hiddify-app-main,macos/Runner.xcodeproj/xcshareddata/xcschemes,07bc77f935c592df228feec0c24c89b0859043eaf711402581bac9105cbb4d2e,1,0,1,merkle-reverified
hiddify-app-main,macos/Runner.xcworkspace,206c347e8a5a1d0fdbea2d41785c28da158e31b4a8c9bf1fa51233394466c25d,1,1,3,merkle-reverified
hiddify-app-main,macos/Runner.xcworkspace/xcshareddata,71fc542cc29aa326b61b94143671eb446fac31b4b854e27b24a04a8b360490c8,1,1,2,merkle-reverified
hiddify-app-main,macos/Runner.xcworkspace/xcshareddata/swiftpm,f3d69ee072e6ee99aea69ef26f5862b38938c898337c385c06ea75e222bfc05d,1,0,1,merkle-reverified
hiddify-app-main,macos/RunnerTests,b6b8f3113e695dbfa3be6649530750ca0f29d41e9e6a18572a83c98ed11a7660,1,0,1,merkle-reverified
hiddify-app-main,macos/packaging/dmg,822402e57d0d8b588dd584affc0f709ed191ba27f9eff09943d094f689a4139e,2,0,2,merkle-reverified
hiddify-app-main,macos/packaging/pkg,6a57dd68cff561b14fe8196c62d23d268324ac221ca6a723fb0f31d5daa3317e,1,0,1,merkle-reverified
hiddify-app-main,project.inlang,5b5356e18a76f49c1a7ebf713f3321e867b343f680dd354ec33020336f0ea358,2,0,2,merkle-reverified
hiddify-app-main,scripts,3a4d17e171e0b896eadf663510e36612b6b9961eac2839e5f46f6c0404de16fa,1,0,1,merkle-reverified
hiddify-app-main,snap/gui,2370e34014c14c5fa83e6cf5f5935c927a86b1d508b26e79ae1bdaf982836dd7,2,0,2,merkle-reverified
hiddify-app-main,test/core/utils,6e605843bb263d8f995d2301d63d179e279549c5fb5096842db0411765c8634c,1,0,1,merkle-reverified
hiddify-app-main,test/drift/db,55f3ff92ec60e7198e41965a9a43f0be802f0a06cddc0946fb2652c0330e7dcf,1,1,8,merkle-reverified
hiddify-app-main,test/drift/db/generated,512593b5c7056768bd2474ae120eb54529cac1a814ac65dcc0a19e679299899a,7,0,7,merkle-reverified
hiddify-app-main,test/features/profile/data,f4ac1da7caf79073e575f2c05e86dbc94cef4dc23e85a6af819e1e08ff5a63e7,1,0,1,merkle-reverified
hiddify-app-main,test.configs,c15340bbae101b4fb91c93c91145d5a1392954a8c1ccddf012fc475339fe798f,8,1,10,merkle-reverified
hiddify-app-main,test.configs/dnstt,1b2d1d484f64a78066333b3658c93cb170ffad3360631a373698b50250f53116,2,0,2,merkle-reverified
hiddify-app-main,web,dd517319dc006e5f6cbfec843153860a89e2f98a4d034aa2f20b923896a4d44e,5,0,5,merkle-reverified
hiddify-app-main,windows,eaf79ca90d762a8690c8325b1c7ae9fa26c2caf8d09ee1994413d367ecac0e6e,3,3,22,merkle-reverified
hiddify-app-main,windows/flutter,73895740c2962b69c06445fca1fe305421e10b8886448590258e5f5a61d91b66,4,0,4,merkle-reverified
hiddify-app-main,windows/packaging/exe,e89d77a37427cee08a74db254a299f92da9d0d76c3193aafbdad848a79d32db3,2,0,2,merkle-reverified
hiddify-app-main,windows/packaging/msix,c790fe0aa61bcdd79396906988fa9e4bd76ae1ef3608aff3334621b01751c0c7,1,0,1,merkle-reverified
hiddify-app-main,windows/runner,58aea5754aabdb4b0851388608a28649f40e1876d161afc083ae66cf709d6f22,11,1,12,merkle-reverified
hiddify-app-main,windows/runner/resources,dee9f1ae89c2d6f5a9646c9f8f0ce23c862b173470c75991591d849a351b696b,1,0,1,merkle-reverified
mullvadvpn-app-main,.,e55ebc6f7a8408535a0cca34db0c1da4c10ab6ab5de19ba5614548e42a532464,28,54,6455,merkle-reverified
mullvadvpn-app-main,.cargo,87e06fc8083609538a9494c2f8b8b4af1f12461515db536422f9949c91b1ff91,1,0,1,merkle-reverified
mullvadvpn-app-main,.github,fd50958a64d8ece972bfd6617cae6841a8ad9a08e01be91486c1e8d0ab3c5efe,3,4,68,merkle-reverified
mullvadvpn-app-main,.github/DISCUSSION_TEMPLATE,0f75de0730def4469e80d6222081bd2cb3bec3ee03830390758f9d102999c315,1,0,1,merkle-reverified
mullvadvpn-app-main,.github/ISSUE_TEMPLATE,266def14418b0815265673c8caca81472b4c1f25e02c07a07f4eb9e74a52ea2a,4,0,4,merkle-reverified
mullvadvpn-app-main,.github/actions/check-file-size,e504ea2b2e02ca4761399d734c517f9e3c0cd3c7d39d01b97152a36866777935,1,0,1,merkle-reverified
mullvadvpn-app-main,.github/actions/ios/build-ios-e2e-tests,95af5b1e7a401f648ac02060932dd41e90a4ff90746ca0c78d13569dbf8fe287,1,0,1,merkle-reverified
mullvadvpn-app-main,.github/actions/ios/run-ios-e2e-tests,fb6c57f5e3043c40201ff9230518d9bb5b03fdb2763b3747a86f4547bff86915,1,0,1,merkle-reverified
mullvadvpn-app-main,.github/actions/ios/setup-project-toolchain,54f5d57d2a19a6f25a6f3a628844964dda82f1ac056570fc0a654d44b824477d,1,0,1,merkle-reverified
mullvadvpn-app-main,.github/actions/mullvad-build-env,7abca3a5d7baa4cff8ae57fcbd28ffcafe7056ff915eb4f0756aaa792a8b7b25,1,0,1,merkle-reverified
mullvadvpn-app-main,.github/workflows,cdfc0586153b045dd4ff7778eafc6bcc643a0c3fae29a8527d0dff4cc1fd06d4,55,0,55,merkle-reverified
mullvadvpn-app-main,android,4b90cec4e8ef7c78b30bb79eb344cda69272b97aff7e4644fefbaed58b7a646b,9,12,1580,merkle-reverified
mullvadvpn-app-main,android/app,f9263c0510ec0cea8ea99b6f5a1a5dd5ad7839ef2e3783f9deb5b24a48c3c923,2,1,53,merkle-reverified
mullvadvpn-app-main,android/app/src/androidTest/kotlin/net/mullvad/mullvadvpn/talpid/util,29a2797db84b1cddffc6d9c9e685796d9a2e91214474fd521dcce84de2a4f140,1,0,1,merkle-reverified
mullvadvpn-app-main,android/app/src/debug,8c8340a86d1226424a2c9ef96d86e5eff5d83d93e58a5fc08bbc173112e4e521,1,0,1,merkle-reverified
mullvadvpn-app-main,android/app/src/devmole,9fb0cd777556ca023257474818a5ce39fd8699d5d3a137fcf48b7be29962bd2f,1,1,2,merkle-reverified
mullvadvpn-app-main,android/app/src/devmole/res/drawable,d1e6201725f57a1720fda8b189b06c50ee7bc46ed9c297a354241fcb365a6cd2,1,0,1,merkle-reverified
mullvadvpn-app-main,android/app/src/main,93f56e2e8215a9ca89d06b97434e10cd964d8b06892090a680bc46f428ab478b,2,2,40,merkle-reverified
mullvadvpn-app-main,android/app/src/main/kotlin/net/mullvad/mullvadvpn/app,fcbbf1d0f0f07981a9b5a815d67c122b4e90cdc93014b141076cd3ca4b59e649,4,3,12,merkle-reverified
mullvadvpn-app-main,android/app/src/main/kotlin/net/mullvad/mullvadvpn/app/service,0905acdf5deefad2c72b28046e33ed0d35efd1babae5ee8e1f3c75a9225841cd,4,2,6,merkle-reverified
mullvadvpn-app-main,android/app/src/main/kotlin/net/mullvad/mullvadvpn/app/service/migration,376e4717e5d4444abc5d12fa331bcbee7d4d7c85b31a405a8028ad99b11f36ca,1,0,1,merkle-reverified
