record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
PR232-M0041,PR232-R003,CG232-outline-client-1605f0d516,outline-client,module-accountability,src/www/app/clipboard.ts module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/app/clipboard.ts,1f183f59c99159f016dda21f9ab766a82e225404d0b38c770ed4ffee1196cb8d,n/a,module mechanism review,one-to-many,reviewed-target-fit,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0042,PR232-R003,CG232-outline-client-a7b175ed4a,outline-client,module-accountability,src/www/app/cordova_main.ts module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/app/cordova_main.ts,5864b2970dc1a13767ba0c34bf7d2fe01b7002062c3fe226016f3448326db752,n/a,module mechanism review,one-to-many,reviewed-target-fit,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0043,PR232-R003,CG232-outline-client-209416900f,outline-client,module-accountability,src/www/app/electron_main.ts module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/app/electron_main.ts,1f5c3b6ec7b9af227bf3558982ca5a17bd05f5826b51563450cd5e4c099558cd,n/a,module mechanism review,one-to-many,reviewed-target-fit,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0044,PR232-R003,CG232-outline-client-7928bfa2fa,outline-client,module-accountability,src/www/app/electron_outline_tunnel.ts module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/app/electron_outline_tunnel.ts,a9b68aade47599c18ff0cdb39b069943ccd06efb5797ba091cb221e8b7da45f2,n/a,module mechanism review,one-to-many,reviewed-target-fit,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0045,PR232-R003,CG232-outline-client-e39011fec0,outline-client,module-accountability,src/www/app/environment.ts module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/app/environment.ts,7e061e662505e5f61e1009343a2c3b2ab53517815370d492c025f5aad5f35641,n/a,module mechanism review,one-to-many,reviewed-target-fit,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0046,PR232-R003,CG232-outline-client-ebc8c730ab,outline-client,module-accountability,src/www/app/error_reporter.ts module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/app/error_reporter.ts,5775a2389b74ead37818b73179ee86f8fb147cc41489e7ac51fa22b2b655a716,n/a,module mechanism review,one-to-many,reviewed-target-fit,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0047,PR232-R003,CG232-outline-client-2197b8ae9c,outline-client,module-accountability,src/www/app/fake_tunnel.ts module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/app/fake_tunnel.ts,a485ce916b42c214939d3f5ae2971537c0258dab5b06fcb915dad3945f3f3512,n/a,module mechanism review,one-to-many,reviewed-target-fit,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0048,PR232-R003,CG232-outline-client-21e6409bff,outline-client,module-accountability,src/www/app/main.ts module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/app/main.ts,8e14f56340b615212239fb622b8a874ab0c7f75c13332679cea78b3e91a54fcd,n/a,module mechanism review,one-to-many,reviewed-target-fit,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0049,PR232-R003,CG232-outline-client-0a538bdd92,outline-client,module-accountability,src/www/app/outline_server_repository module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/app/outline_server_repository/access_key_serialization.ts,0e04c70a60cdb04fc3470ccc673f3ff0470bb5cec85989b5078cfa2087a82c22,n/a,module mechanism review,one-to-many,focused-adoption-or-guardrail,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0050,PR232-R003,CG232-outline-client-a102fd5d93,outline-client,module-accountability,src/www/app/platform.ts module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/app/platform.ts,1bfd9d5da64978535a19a5d450c239571cfa890e331871970c04aa661ec76c67,n/a,module mechanism review,one-to-many,reviewed-target-fit,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0051,PR232-R003,CG232-outline-client-84d0e586c1,outline-client,module-accountability,src/www/app/settings.spec.ts module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/app/settings.spec.ts,1369a82b2307b0ce81273d66bbc2457794a1da45280b0cd7f3ae5367a0c189fc,n/a,module mechanism review,one-to-many,reviewed-target-fit,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0052,PR232-R003,CG232-outline-client-b273c67db5,outline-client,module-accountability,src/www/app/settings.ts module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/app/settings.ts,cb3859631e97483a43051d10c75141821ea6565c1f80ae258325d5543f35d687,n/a,module mechanism review,one-to-many,reviewed-target-fit,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0053,PR232-R003,CG232-outline-client-3eb9ed8de5,outline-client,module-accountability,src/www/app/tunnel.ts module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/app/tunnel.ts,4b1cad72aae44603f523169893e74f5fad316cf53a31f6eb169ef3eb8f7ca206,n/a,module mechanism review,one-to-many,focused-adoption-or-guardrail,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
PR232-M0054,PR232-R003,CG232-outline-client-c43e27da36,outline-client,module-accountability,src/www/app/updater.ts module/subtree review,module/subtree,implementation/product/test evidence,module-level,src/www/app/updater.ts,714ea944bf36de98f358f13e2a37ae3138962f1275bfabed0dedd437d6208c88,n/a,module mechanism review,one-to-many,reviewed-target-fit,Module is independently accounted and reviewed; focused semantics are split into child behavior records when material.,target-native convergence,governance/convergence/post-refactor-232-module-audit.csv,module review cannot hide independent high-signal surfaces,module grouping cannot substitute for per-file accountability,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-R003,high,reviewed
